seed,error_type,corruption_level,method,f1,precision,recall,roc_auc,pr_auc,n_flagged,n_true_errors
45,random_injection,0.4,GMM,0.6102088167053364,0.440536013400335,0.9924528301886792,0.8287984111221449,0.7375404426379819,597,265
45,semantic_hallucination,0.4,HIF,0.6666666666666666,0.5657894736842105,0.8113207547169812,0.7651108904336313,0.5799192206710011,380,265
45,semantic_hallucination,0.4,IsolationForest,0.4948453608247423,0.4057971014492754,0.6339622641509434,0.483926798127394,0.37024751897489244,414,265
45,semantic_hallucination,0.4,LOF,0.5515463917525774,0.4187866927592955,0.8075471698113208,0.6205230056272757,0.5062062137292525,511,265
45,semantic_hallucination,0.4,GMM,0.6148491879350348,0.4438860971524288,1.0,0.9523147491369933,0.8960193351911767,597,265
45,row_duplication,0.4,HIF,0.4007421150278293,0.39416058394160586,0.4075471698113208,0.49764978483945715,0.40690720932126356,274,265
45,row_duplication,0.4,IsolationForest,0.463855421686747,0.38596491228070173,0.5811320754716981,0.4824986995791365,0.3895260909414187,399,265
45,row_duplication,0.4,LOF,0.5200517464424321,0.3956692913385827,0.7584905660377359,0.505007802525181,0.40890293530731603,508,265
45,row_duplication,0.4,GMM,0.5336658354114713,0.3985102420856611,0.8075471698113208,0.49952239088286754,0.40513327668277044,537,265
45,feature_dropout,0.4,HIF,0.6020066889632107,0.5405405405405406,0.6792452830188679,0.7206648697214735,0.5721958281584338,333,265
45,feature_dropout,0.4,IsolationForest,0.3227953410981697,0.28869047619047616,0.3660377358490566,0.295635314701849,0.2915421658431736,336,265
45,feature_dropout,0.4,LOF,0.5454545454545454,0.4098671726755218,0.8150943396226416,0.6232657114484323,0.5519638819500423,527,265
45,feature_dropout,0.4,GMM,0.602641056422569,0.44190140845070425,0.9471698113207547,0.8122570577386863,0.7605499839391834,568,265
45,covariate_shift,0.4,HIF,0.009216589861751152,0.011834319526627219,0.007547169811320755,0.187724027048754,0.3446053988116391,169,265
45,covariate_shift,0.4,IsolationForest,0.3173076923076923,0.2757660167130919,0.37358490566037733,0.27887643637395376,0.30101382674411725,359,265
45,covariate_shift,0.4,LOF,0.29652042360060515,0.2474747474747475,0.36981132075471695,0.2689506785832506,0.31406550280604545,396,265
45,covariate_shift,0.4,GMM,0.2934472934472934,0.23569794050343248,0.3886792452830189,0.1771220504090415,0.2581114004220189,437,265
46,random_injection,0.4,HIF,0.6981132075471698,0.5983827493261455,0.8377358490566038,0.8197191090934884,0.7281463462626102,371,265
46,random_injection,0.4,IsolationForest,0.3919308357348703,0.317016317016317,0.5132075471698113,0.3255591809712962,0.2990108243101095,429,265
46,random_injection,0.4,LOF,0.4993324432576769,0.38636363636363635,0.7056603773584905,0.5235730836525275,0.4599908030340827,484,265
46,random_injection,0.4,GMM,0.6105769230769231,0.4479717813051146,0.9584905660377359,0.8646521965290586,0.8275948456888377,567,265
46,semantic_hallucination,0.4,HIF,0.6809815950920245,0.5736434108527132,0.8377358490566038,0.7804605854258287,0.6175073702270857,387,265
46,semantic_hallucination,0.4,IsolationForest,0.5301837270341208,0.40643863179074446,0.7622641509433963,0.4909301555776233,0.3753427020050035,497,265
46,semantic_hallucination,0.4,LOF,0.5461638491547465,0.4166666666666667,0.7924528301886793,0.5772639145032392,0.46943727287681475,504,265
46,semantic_hallucination,0.4,GMM,0.6302021403091558,0.4600694444444444,1.0,0.9672293942403178,0.9339942986007023,576,265
46,row_duplication,0.4,HIF,0.38976377952755903,0.4074074074074074,0.37358490566037733,0.5282214971390741,0.4176769744771591,243,265
46,row_duplication,0.4,IsolationForest,0.531578947368421,0.4080808080808081,0.7622641509433963,0.5181775192698728,0.41184368947088895,495,265
46,row_duplication,0.4,LOF,0.5027027027027027,0.391578947368421,0.7018867924528301,0.4905329361138696,0.39323499241758353,475,265
46,row_duplication,0.4,GMM,0.5429292929292929,0.4079696394686907,0.8113207547169812,0.5054523100203339,0.41032822852970585,527,265
46,feature_dropout,0.4,HIF,0.5959595959595959,0.5379939209726444,0.6679245283018868,0.6955974842767296,0.5754166073308107,329,265
46,feature_dropout,0.4,IsolationForest,0.3125,0.257985257985258,0.39622641509433965,0.2662599895966331,0.28375980337886125,407,265
46,feature_dropout,0.4,LOF,0.5338541666666666,0.40755467196819084,0.7735849056603774,0.5995176620797276,0.5010406349427916,503,265
46,feature_dropout,0.4,GMM,0.583232077764277,0.43010752688172044,0.9056603773584906,0.7624722182815529,0.7201988787597552,558,265
46,covariate_shift,0.4,HIF,0.0,0.0,0.0,0.16294509859554546,0.34225959461193683,161,265
46,covariate_shift,0.4,IsolationForest,0.2990936555891239,0.24937027707808565,0.37358490566037733,0.2725776705915733,0.2945644206593557,397,265
46,covariate_shift,0.4,LOF,0.28169014084507044,0.24064171122994651,0.33962264150943394,0.27070033574502295,0.30373499736217524,374,265
46,covariate_shift,0.4,GMM,0.302496328928047,0.24759615384615385,0.3886792452830189,0.21150044923629832,0.266072252627092,416,265
47,random_injection,0.4,HIF,0.7147239263803681,0.6020671834625323,0.879245283018868,0.8241452688324585,0.7070744992976814,387,265
47,random_injection,0.4,IsolationForest,0.4208955223880597,0.34814814814814815,0.5320754716981132,0.39313850664396843,0.3274792435839602,405,265
47,random_injection,0.4,LOF,0.4718498659517426,0.3659043659043659,0.6641509433962264,0.48708090982172414,0.40696052123675736,481,265
47,random_injection,0.4,GMM,0.6157461809635723,0.447098976109215,0.9886792452830189,0.8301413912138838,0.7528887603911532,586,265
47,semantic_hallucination,0.4,HIF,0.6953748006379585,0.6022099447513812,0.8226415094339623,0.8120820920225091,0.6537317925822871,362,265
47,semantic_hallucination,0.4,IsolationForest,0.5217391304347826,0.41517857142857145,0.7018867924528301,0.5031257388754906,0.395163520336902,448,265
47,semantic_hallucination,0.4,LOF,0.558974358974359,0.42330097087378643,0.8226415094339623,0.587785501489573,0.4846197862147604,515,265
47,semantic_hallucination,0.4,GMM,0.624263839811543,0.4537671232876712,1.0,0.9567881969073627,0.9048988304043378,584,265
47,row_duplication,0.4,HIF,0.3835616438356164,0.3983739837398374,0.36981132075471695,0.49304865938430975,0.39690787632747815,246,265
47,row_duplication,0.4,IsolationForest,0.4978540772532189,0.4009216589861751,0.6566037735849056,0.49966425497706535,0.39477675167521387,434,265
47,row_duplication,0.4,LOF,0.5171503957783641,0.3975659229208925,0.7396226415094339,0.5205797512649549,0.42177572891766846,493,265
47,row_duplication,0.4,GMM,0.543640897755611,0.4059590316573557,0.8226415094339623,0.5175202156334232,0.4129454129774473,537,265
47,feature_dropout,0.4,HIF,0.6283783783783784,0.5688073394495413,0.7018867924528301,0.7342601787487586,0.5843883576360251,327,265
47,feature_dropout,0.4,IsolationForest,0.3630769230769231,0.3064935064935065,0.44528301886792454,0.34532557809618386,0.31131808187228316,385,265
47,feature_dropout,0.4,LOF,0.5308804204993429,0.40725806451612906,0.7622641509433963,0.6114673476143189,0.5288694917699788,496,265
47,feature_dropout,0.4,GMM,0.5951807228915663,0.43716814159292033,0.9320754716981132,0.8278242776753203,0.779739741961187,565,265
47,covariate_shift,0.4,HIF,0.024213075060532687,0.033783783783783786,0.018867924528301886,0.2234359483614697,0.33888379363654375,148,265
47,covariate_shift,0.4,IsolationForest,0.35202492211838005,0.29973474801061006,0.42641509433962266,0.34182626377263914,0.3446800791821528,377,265
